election,sample_size,institute,date,party,support,election_date,days_to_election
2009,4133,emnid,2008-09-23,spd,26,2009-09-27,369
2009,4135,emnid,2007-08-15,spd,27,2009-09-27,774
2009,4136,emnid,2006-09-13,spd,29,2009-09-27,1110
2009,1500,infratest_dimap,2005-09-22,gru,8,2009-09-27,1466
2009,1500,infratest_dimap,2006-06-01,gru,10,2009-09-27,1214
2009,4154,emnid,2007-03-27,spd,30,2009-09-27,915
2009,4161,emnid,2006-04-25,spd,31,2009-09-27,1251
2009,4177,emnid,2008-04-08,spd,27,2009-09-27,537
2009,4180,emnid,2008-03-19,spd,25,2009-09-27,557
2009,1000,infratest_dimap,2006-03-16,lin,8,2009-09-27,1291
2009,1000,infratest_dimap,2006-03-24,lin,8,2009-09-27,1283
2009,1000,infratest_dimap,2006-03-31,lin,8,2009-09-27,1276
2009,1000,infratest_dimap,2006-04-13,lin,8,2009-09-27,1263
2009,1290,fgruppe_wahlen,2006-09-01,afd,,2009-09-27,1122
2009,2501,forsa,2009-04-07,spd,24,2009-09-27,173
2009,2505,forsa,2009-04-01,spd,25,2009-09-27,179
2009,2504,forsa,2009-03-25,spd,24,2009-09-27,186
2009,2501,forsa,2009-03-18,spd,24,2009-09-27,193
2009,2500,forsa,2009-03-11,spd,25,2009-09-27,200
2009,2503,forsa,2009-03-04,spd,24,2009-09-27,207
2009,2506,forsa,2009-02-25,spd,23,2009-09-27,214
2009,2502,forsa,2009-02-18,spd,22,2009-09-27,221
2009,2500,forsa,2009-02-11,spd,23,2009-09-27,228
2009,1319,fgruppe_wahlen,2009-03-06,afd,,2009-09-27,205
2009,1327,fgruppe_wahlen,2008-10-24,afd,,2009-09-27,338
2009,1329,fgruppe_wahlen,2007-10-05,afd,,2009-09-27,723
2009,1332,fgruppe_wahlen,2009-09-04,afd,,2009-09-27,23
2009,1336,fgruppe_wahlen,2009-09-11,afd,,2009-09-27,16
2009,1338,fgruppe_wahlen,2009-08-28,afd,,2009-09-27,30
2009,1343,fgruppe_wahlen,2009-05-08,afd,,2009-09-27,142
2009,1343,fgruppe_wahlen,2009-06-12,afd,,2009-09-27,107
2009,1345,fgruppe_wahlen,2005-09-23,afd,,2009-09-27,1465
2009,1348,emnid,2008-03-02,afd,,2009-09-27,574
2009,1348,fgruppe_wahlen,2009-05-29,afd,,2009-09-27,121
2009,1352,fgruppe_wahlen,2007-12-14,afd,,2009-09-27,653
2009,1352,fgruppe_wahlen,2009-09-18,afd,,2009-09-27,9
2009,1369,fgruppe_wahlen,2009-01-09,afd,,2009-09-27,261
2009,1000,infratest_dimap,2007-07-12,lin,11,2009-09-27,808
2009,1000,infratest_dimap,2007-08-10,lin,10,2009-09-27,779
2009,1000,infratest_dimap,2007-09-20,lin,10,2009-09-27,738
2009,1000,infratest_dimap,2007-10-18,lin,10,2009-09-27,710
2009,1000,infratest_dimap,2007-11-15,lin,9,2009-09-27,682
2009,1000,infratest_dimap,2007-12-14,lin,10,2009-09-27,653
2009,1000,infratest_dimap,2008-01-24,lin,10,2009-09-27,612
2009,1000,infratest_dimap,2008-02-22,lin,12,2009-09-27,583
2009,1000,infratest_dimap,2008-03-01,lin,12,2009-09-27,575
2009,1004,gms,2006-02-24,fdp,9,2009-09-27,1311
2009,1004,gms,2006-07-20,fdp,12,2009-09-27,1165
2009,1004,gms,2007-08-30,fdp,9,2009-09-27,759
2009,1004,gms,2007-10-30,fdp,8,2009-09-27,698
2009,1004,gms,2007-11-27,fdp,9,2009-09-27,670
2009,1004,gms,2009-01-23,fdp,12,2009-09-27,247
2009,1004,gms,2009-04-09,fdp,16,2009-09-27,171
2009,1004,gms,2009-08-24,fdp,13,2009-09-27,34
2009,1005,gms,2006-01-23,fdp,11,2009-09-27,1343
2009,1008,forsa,2009-09-16,oth,6,2009-09-27,11
2009,1202,fgruppe_wahlen,2009-02-13,spd,25,2009-09-27,226
2009,1296,fgruppe_wahlen,2009-01-30,spd,26,2009-09-27,240
2009,1369,fgruppe_wahlen,2009-01-09,spd,26,2009-09-27,261
2009,1268,fgruppe_wahlen,2008-12-12,spd,26,2009-09-27,289
2009,1301,fgruppe_wahlen,2008-11-21,spd,25,2009-09-27,310
2009,1000,infratest_dimap,2009-05-15,lin,9,2009-09-27,135
2009,1000,infratest_dimap,2009-06-26,lin,9,2009-09-27,93
2009,1000,infratest_dimap,2009-07-17,lin,10,2009-09-27,72
2009,1000,infratest_dimap,2009-07-30,lin,10,2009-09-27,59
2009,1000,infratest_dimap,2009-08-13,lin,9,2009-09-27,45
2009,1000,infratest_dimap,2009-08-21,lin,9,2009-09-27,37
2009,1000,infratest_dimap,2009-08-27,lin,10,2009-09-27,31
2009,1000,infratest_dimap,2009-09-10,lin,12,2009-09-27,17
2009,1002,gms,2009-05-14,spd,28,2009-09-27,136
2009,2000,allensbach,2009-02-24,gru,11,2009-09-27,215
2009,1012,gms,2009-03-17,spd,26,2009-09-27,194
2009,1003,gms,2009-02-17,spd,27,2009-09-27,222
2009,1004,gms,2009-01-23,spd,26,2009-09-27,247
2009,1006,gms,2008-12-17,spd,24,2009-09-27,284
2009,2000,emnid,2005-09-22,gru,8,2009-09-27,1466
2009,1003,gms,2008-09-23,spd,25,2009-09-27,369
2009,,allensbach,2008-01-22,spd,29,2009-09-27,614
2009,1004,gms,2006-07-20,lin,9,2009-09-27,1165
2009,1004,gms,2007-08-30,lin,11,2009-09-27,759
2009,1004,gms,2007-10-30,lin,9,2009-09-27,698
2009,1004,gms,2007-11-27,lin,11,2009-09-27,670
2009,1004,gms,2009-01-23,lin,10,2009-09-27,247
2009,2002,forsa,2007-05-23,gru,10,2009-09-27,858
2009,1004,gms,2009-08-24,lin,9,2009-09-27,34
2009,1005,gms,2006-01-23,lin,9,2009-09-27,1343
2009,1005,gms,2007-04-23,lin,10,2009-09-27,888
2009,1005,gms,2007-07-30,lin,11,2009-09-27,790
2009,1005,gms,2007-09-25,lin,11,2009-09-27,733
2009,1006,gms,2006-09-22,lin,9,2009-09-27,1101
2009,1006,gms,2006-10-20,lin,9,2009-09-27,1073
2009,1006,gms,2007-05-25,lin,11,2009-09-27,856
2009,1006,gms,2008-01-22,lin,10,2009-09-27,614
2009,1006,gms,2008-04-23,lin,11,2009-09-27,522
2009,1006,gms,2008-06-27,lin,12,2009-09-27,457
2009,1006,gms,2008-12-17,lin,11,2009-09-27,284
2009,1006,gms,2009-06-18,lin,10,2009-09-27,101
2009,1008,forsa,2006-01-04,lin,8,2009-09-27,1362
2009,1008,forsa,2009-09-16,lin,10,2009-09-27,11
2009,1008,gms,2006-05-23,lin,9,2009-09-27,1223
2009,1009,gms,2006-08-25,lin,8,2009-09-27,1129
2009,1009,gms,2006-11-27,lin,9,2009-09-27,1035
2009,1009,gms,2007-01-30,lin,9,2009-09-27,971
2009,1009,gms,2007-02-23,lin,10,2009-09-27,947
2009,1009,gms,2007-06-25,lin,11,2009-09-27,825
2009,1250,fgruppe_wahlen,2008-09-12,fdp,9,2009-09-27,380
2009,1002,gms,2009-05-14,oth,3,2009-09-27,136
2009,1002,gms,2009-09-18,oth,4,2009-09-27,9
2009,1003,forsa,2009-01-07,oth,6,2009-09-27,263
2009,1003,gms,2006-06-21,oth,3,2009-09-27,1194
2009,1003,gms,2008-07-24,oth,4,2009-09-27,430
2009,1003,gms,2008-08-25,oth,3,2009-09-27,398
2009,1003,gms,2008-09-23,oth,5,2009-09-27,369
2009,1003,gms,2009-02-17,oth,3,2009-09-27,222
2009,1004,gms,2006-02-24,oth,4,2009-09-27,1311
2009,1004,gms,2006-07-20,oth,6,2009-09-27,1165
2009,1004,gms,2007-08-30,oth,4,2009-09-27,759
2009,1004,gms,2007-10-30,oth,4,2009-09-27,698
2009,1004,gms,2007-11-27,oth,3,2009-09-27,670
2009,1004,gms,2009-01-23,oth,4,2009-09-27,247
2009,1004,gms,2009-04-09,oth,4,2009-09-27,171
2009,3212,emnid,2006-07-26,fdp,12,2009-09-27,1159
2009,3212,emnid,2008-07-08,fdp,11,2009-09-27,446
2009,3213,emnid,2006-08-16,fdp,13,2009-09-27,1138
2009,3216,emnid,2008-06-24,fdp,13,2009-09-27,460
2009,1280,fgruppe_wahlen,2005-10-14,fdp,8,2009-09-27,1444
2009,1280,fgruppe_wahlen,2008-01-11,fdp,7,2009-09-27,625
2009,1280,fgruppe_wahlen,2008-02-29,fdp,8,2009-09-27,576
2009,1286,fgruppe_wahlen,2007-03-02,fdp,10,2009-09-27,940
2009,1287,fgruppe_wahlen,2007-03-30,fdp,9,2009-09-27,912
2009,3235,emnid,2009-07-09,fdp,14,2009-09-27,80
2009,3240,emnid,2008-07-23,fdp,12,2009-09-27,431
2009,3243,emnid,2007-04-17,fdp,10,2009-09-27,894
2009,3245,emnid,2009-07-22,fdp,14,2009-09-27,67
2009,3248,emnid,2007-07-11,fdp,10,2009-09-27,809
2009,3281,emnid,2009-08-26,fdp,14,2009-09-27,32
2009,3313,emnid,2006-02-07,fdp,9,2009-09-27,1328
2009,2760,emnid,2006-07-04,lin,10,2009-09-27,1181
2009,2763,emnid,2007-03-13,lin,9,2009-09-27,929
2009,2768,emnid,2006-11-22,lin,11,2009-09-27,1040
2009,2798,emnid,2009-07-29,lin,11,2009-09-27,60
2009,3134,emnid,2008-10-08,lin,13,2009-09-27,354
2009,3169,emnid,2009-05-05,lin,11,2009-09-27,145
2009,4124,emnid,2007-01-24,cdu,35,2009-09-27,977
2009,3657,emnid,2007-07-18,fdp,10,2009-09-27,802
2009,4130,emnid,2007-10-10,cdu,38,2009-09-27,718
2009,4130,emnid,2007-12-11,cdu,38,2009-09-27,656
2009,3663,emnid,2008-11-06,fdp,12,2009-09-27,325
2009,3664,emnid,2008-01-22,fdp,10,2009-09-27,614
2009,3664,emnid,2008-07-30,fdp,12,2009-09-27,424
2009,3665,emnid,2008-09-17,fdp,12,2009-09-27,375
2009,1000,infratest_dimap,2005-09-29,gru,8,2009-09-27,1459
2009,3205,emnid,2009-06-30,lin,11,2009-09-27,89
2009,3206,emnid,2007-02-06,lin,9,2009-09-27,964
2009,3206,emnid,2009-06-03,lin,11,2009-09-27,116
2009,3207,emnid,2009-05-12,lin,11,2009-09-27,138
2009,3208,emnid,2008-08-20,lin,14,2009-09-27,403
2009,3211,emnid,2007-07-04,lin,14,2009-09-27,816
2009,3212,emnid,2006-07-26,lin,10,2009-09-27,1159
2009,3212,emnid,2008-07-08,lin,14,2009-09-27,446
2009,3213,emnid,2006-08-16,lin,11,2009-09-27,1138
2009,3216,emnid,2008-06-24,lin,14,2009-09-27,460
2009,3217,emnid,2007-07-25,lin,13,2009-09-27,795
2009,3220,emnid,2006-08-02,lin,10,2009-09-27,1152
2009,3221,emnid,2007-10-23,lin,11,2009-09-27,705
2009,3225,emnid,2008-02-12,lin,13,2009-09-27,593
2009,3227,emnid,2006-11-07,lin,11,2009-09-27,1055
2009,3230,emnid,2007-02-21,lin,10,2009-09-27,949
2009,3235,emnid,2009-07-09,lin,11,2009-09-27,80
2009,3240,emnid,2008-07-23,lin,13,2009-09-27,431
2009,3243,emnid,2007-04-17,lin,10,2009-09-27,894
2009,3245,emnid,2009-07-22,lin,12,2009-09-27,67
2009,3248,emnid,2007-07-11,lin,13,2009-09-27,809
2009,3281,emnid,2009-08-26,lin,10,2009-09-27,32
2009,3313,emnid,2006-02-07,lin,9,2009-09-27,1328
2009,3500,emnid,2005-11-01,lin,10,2009-09-27,1426
2009,3569,emnid,2006-06-27,lin,10,2009-09-27,1188
2009,3619,emnid,2008-10-01,lin,14,2009-09-27,361
2009,3635,emnid,2006-04-19,lin,9,2009-09-27,1257
2009,3639,emnid,2007-05-22,lin,11,2009-09-27,859
2009,3643,emnid,2006-10-04,lin,9,2009-09-27,1089
2009,3655,emnid,2008-01-16,lin,11,2009-09-27,620
2009,1500,infratest_dimap,2008-04-03,fdp,10,2009-09-27,542
2009,1500,infratest_dimap,2008-05-01,fdp,10,2009-09-27,514
2009,1500,infratest_dimap,2008-06-05,fdp,13,2009-09-27,479
2009,1500,infratest_dimap,2008-07-03,fdp,12,2009-09-27,451
2009,1500,infratest_dimap,2008-09-04,fdp,11,2009-09-27,388
2009,1500,infratest_dimap,2008-10-02,fdp,13,2009-09-27,360
2009,1500,infratest_dimap,2008-11-06,fdp,11,2009-09-27,325
2009,1500,infratest_dimap,2008-12-04,fdp,12,2009-09-27,297
2009,1500,infratest_dimap,2009-01-08,fdp,13,2009-09-27,262
2009,1500,infratest_dimap,2009-03-05,fdp,17,2009-09-27,206
2009,1500,infratest_dimap,2009-04-02,fdp,15,2009-09-27,178
2009,1500,infratest_dimap,2009-05-07,fdp,14,2009-09-27,143
2009,1500,infratest_dimap,2009-06-11,fdp,14,2009-09-27,108
2009,1500,infratest_dimap,2009-07-02,fdp,15,2009-09-27,87
2009,1500,infratest_dimap,2009-09-03,fdp,14,2009-09-27,24
2009,1501,forsa,2008-01-09,fdp,11,2009-09-27,627
2009,1501,infratest_dimap,2008-08-07,fdp,12,2009-09-27,416
2009,1502,forsa,2007-01-03,fdp,14,2009-09-27,998
2009,3684,emnid,2008-02-19,lin,12,2009-09-27,586
2009,3689,emnid,2007-05-15,lin,10,2009-09-27,866
2009,3690,emnid,2008-08-13,lin,14,2009-09-27,410
2009,3692,emnid,2008-12-23,lin,12,2009-09-27,278
2009,3703,emnid,2008-08-06,lin,14,2009-09-27,417
2009,3707,emnid,2006-08-09,lin,10,2009-09-27,1145
2009,3718,emnid,2009-09-09,lin,12,2009-09-27,18
2009,3727,emnid,2009-08-12,lin,11,2009-09-27,46
2009,3737,emnid,2009-08-19,lin,10,2009-09-27,39
2009,3797,emnid,2008-05-27,lin,14,2009-09-27,488
2009,3847,emnid,2006-05-30,lin,10,2009-09-27,1216
2009,3913,emnid,2006-03-28,lin,9,2009-09-27,1279
2009,4000,emnid,2005-10-18,lin,9,2009-09-27,1440
2009,4102,emnid,2008-06-18,lin,15,2009-09-27,466
2009,4103,emnid,2008-10-28,lin,13,2009-09-27,334
2009,4111,emnid,2008-10-15,lin,14,2009-09-27,347
2009,4113,emnid,2009-05-27,lin,11,2009-09-27,123
2009,4115,emnid,2006-06-20,lin,10,2009-09-27,1195
2009,4117,emnid,2007-09-11,lin,12,2009-09-27,747
2009,4121,emnid,2006-11-14,lin,11,2009-09-27,1048
2009,4124,emnid,2007-01-24,lin,8,2009-09-27,977
2009,4127,emnid,2008-11-12,lin,13,2009-09-27,319
2009,4128,emnid,2008-12-03,lin,13,2009-09-27,298
2009,4130,emnid,2007-10-10,lin,11,2009-09-27,718
2009,4130,emnid,2007-12-11,lin,12,2009-09-27,656
2009,4132,emnid,2007-09-25,lin,12,2009-09-27,733
2009,4133,emnid,2008-09-23,lin,14,2009-09-27,369
2009,4133,emnid,2008-10-22,lin,14,2009-09-27,340
2009,4133,emnid,2009-06-10,lin,10,2009-09-27,109
2009,4135,emnid,2007-08-15,lin,13,2009-09-27,774
2009,4136,emnid,2006-09-13,lin,11,2009-09-27,1110
2009,4142,emnid,2007-08-01,lin,13,2009-09-27,788
2009,4142,emnid,2009-06-23,lin,11,2009-09-27,96
2009,4148,emnid,2008-12-17,lin,13,2009-09-27,284
2009,4151,emnid,2008-12-09,lin,13,2009-09-27,292
2009,4154,emnid,2007-03-27,lin,9,2009-09-27,915
2009,4154,emnid,2009-03-10,lin,11,2009-09-27,201
2009,4161,emnid,2006-04-25,lin,9,2009-09-27,1251
2009,4177,emnid,2008-04-08,lin,13,2009-09-27,537
2009,4180,emnid,2008-03-19,lin,14,2009-09-27,557
2009,2001,forsa,2008-04-02,fdp,11,2009-09-27,543
2009,2001,forsa,2008-05-20,fdp,12,2009-09-27,495
2009,2001,forsa,2009-04-22,fdp,16,2009-09-27,158
2009,2001,forsa,2009-05-06,fdp,16,2009-09-27,144
2009,4400,emnid,2005-11-29,lin,11,2009-09-27,1398
2009,4529,emnid,2008-04-15,lin,13,2009-09-27,530
2009,4557,emnid,2008-05-21,lin,15,2009-09-27,494
2009,4567,emnid,2006-06-14,lin,10,2009-09-27,1201
2009,4572,emnid,2009-05-20,lin,10,2009-09-27,130
2009,4574,emnid,2008-06-03,lin,14,2009-09-27,481
2009,4583,emnid,2006-12-13,lin,11,2009-09-27,1019
2009,4585,emnid,2006-08-23,lin,10,2009-09-27,1131
2009,4585,emnid,2008-09-11,lin,13,2009-09-27,381
2009,4587,emnid,2007-08-28,lin,12,2009-09-27,761
2009,2003,forsa,2008-05-07,fdp,11,2009-09-27,508
2009,2004,forsa,2007-04-11,fdp,11,2009-09-27,900
2009,2004,forsa,2007-04-18,fdp,12,2009-09-27,893
2009,2006,forsa,2005-10-19,fdp,10,2009-09-27,1439
2009,2007,forsa,2007-01-10,fdp,13,2009-09-27,991
2009,2008,forsa,2008-10-08,fdp,13,2009-09-27,354
2009,2008,forsa,2009-06-09,fdp,14,2009-09-27,110
2009,2026,emnid,2006-01-09,fdp,9,2009-09-27,1357
2009,2046,allensbach,2006-02-22,fdp,9.8,2009-09-27,1313
2009,2052,allensbach,2005-12-21,fdp,10.3,2009-09-27,1376
2009,2065,allensbach,2006-03-15,fdp,11,2009-09-27,1292
2009,2500,forsa,2008-05-14,cdu,36,2009-09-27,501
2009,2500,forsa,2008-06-25,cdu,36,2009-09-27,459
2009,2500,forsa,2008-07-02,cdu,35,2009-09-27,452
2009,2500,forsa,2008-08-06,cdu,38,2009-09-27,417
2009,4634,emnid,2007-03-20,lin,9,2009-09-27,922
2009,4644,emnid,2008-03-04,lin,14,2009-09-27,572
2009,4653,emnid,2009-01-14,lin,12,2009-09-27,256
2009,2500,forsa,2008-11-26,cdu,38,2009-09-27,305
2009,2500,forsa,2009-01-21,cdu,36,2009-09-27,249
2009,5024,emnid,2007-09-04,lin,12,2009-09-27,754
2009,2505,forsa,2007-04-03,gru,10,2009-09-27,908
2009,2505,forsa,2008-12-03,gru,10,2009-09-27,298
2009,2505,forsa,2009-04-01,gru,10,2009-09-27,179
2009,2506,forsa,2005-11-15,gru,9,2009-09-27,1412
2009,2506,forsa,2005-12-07,gru,9,2009-09-27,1390
2009,2506,forsa,2006-07-05,gru,10,2009-09-27,1180
2009,2506,forsa,2009-02-25,gru,10,2009-09-27,214
2009,2506,forsa,2009-08-19,gru,12,2009-09-27,39
2009,2499,forsa,2005-11-02,fdp,11,2009-09-27,1425
2009,2499,forsa,2006-04-11,fdp,10,2009-09-27,1265
2009,2499,forsa,2006-05-03,fdp,9,2009-09-27,1243
2009,2499,forsa,2006-05-23,fdp,13,2009-09-27,1223
2009,2499,forsa,2006-07-19,fdp,14,2009-09-27,1166
2009,2499,forsa,2006-09-06,fdp,14,2009-09-27,1117
2009,2499,forsa,2006-09-25,fdp,15,2009-09-27,1098
2009,2499,forsa,2006-10-18,fdp,14,2009-09-27,1075
2009,1000,infratest_dimap,2006-01-26,cdu,40,2009-09-27,1340
2009,1000,infratest_dimap,2006-02-09,cdu,41,2009-09-27,1326
2009,1000,infratest_dimap,2006-02-16,cdu,42,2009-09-27,1319
2009,1000,infratest_dimap,2006-02-24,cdu,42,2009-09-27,1311
2009,1000,infratest_dimap,2006-03-09,cdu,41,2009-09-27,1298
2009,1000,infratest_dimap,2006-03-24,cdu,41,2009-09-27,1283
2009,3243,emnid,2007-04-17,spd,30,2009-09-27,894
2009,3248,emnid,2007-07-11,spd,27,2009-09-27,809
2009,2759,emnid,2007-06-26,gru,10,2009-09-27,824
2009,3313,emnid,2006-02-07,spd,31,2009-09-27,1328
2009,3500,emnid,2005-11-01,spd,33,2009-09-27,1426
2009,3569,emnid,2006-06-27,spd,31,2009-09-27,1188
2009,3619,emnid,2008-10-01,spd,25,2009-09-27,361
2009,3635,emnid,2006-04-19,spd,32,2009-09-27,1257
2009,3639,emnid,2007-05-22,spd,29,2009-09-27,859
2009,1257,fgruppe_wahlen,2008-06-13,gru,10,2009-09-27,471
2009,1259,fgruppe_wahlen,2005-10-07,gru,7,2009-09-27,1451
2009,1259,fgruppe_wahlen,2006-08-18,gru,9,2009-09-27,1136
2009,1260,fgruppe_wahlen,2006-02-17,gru,8,2009-09-27,1318
2009,1260,fgruppe_wahlen,2007-05-18,gru,9,2009-09-27,863
2009,1260,fgruppe_wahlen,2007-10-19,gru,8,2009-09-27,709
2009,1262,fgruppe_wahlen,2009-08-21,gru,12,2009-09-27,37
2009,1263,fgruppe_wahlen,2008-08-15,gru,10,2009-09-27,408
2009,1267,fgruppe_wahlen,2007-08-17,gru,8,2009-09-27,772
2009,1268,fgruppe_wahlen,2008-12-12,gru,9,2009-09-27,289
2009,1269,fgruppe_wahlen,2005-10-28,gru,8,2009-09-27,1430
2009,1400,emnid,2005-11-03,spd,31,2009-09-27,1424
2009,1500,infratest_dimap,2005-09-22,spd,34,2009-09-27,1466
2009,1500,infratest_dimap,2006-06-01,spd,30,2009-09-27,1214
2009,1500,infratest_dimap,2006-07-06,spd,29,2009-09-27,1179
2009,1500,infratest_dimap,2006-08-03,spd,29,2009-09-27,1151
2009,1500,infratest_dimap,2006-09-07,spd,28,2009-09-27,1116
2009,1500,infratest_dimap,2006-10-05,spd,33,2009-09-27,1088
2009,1500,infratest_dimap,2006-11-02,spd,31,2009-09-27,1060
2009,1500,infratest_dimap,2006-12-07,spd,31,2009-09-27,1025
2009,1500,infratest_dimap,2007-02-01,spd,31,2009-09-27,969
2009,1500,infratest_dimap,2007-03-01,spd,31,2009-09-27,941
2009,1500,infratest_dimap,2007-04-05,spd,31,2009-09-27,906
2009,1500,infratest_dimap,2007-08-02,spd,28,2009-09-27,787
2009,1500,infratest_dimap,2007-09-06,spd,27,2009-09-27,752
2009,1500,infratest_dimap,2007-10-04,spd,27,2009-09-27,724
2009,1500,infratest_dimap,2007-11-01,spd,30,2009-09-27,696
2009,1500,infratest_dimap,2007-12-06,spd,28,2009-09-27,661
2009,1000,infratest_dimap,2009-01-23,cdu,35,2009-09-27,247
2009,1000,infratest_dimap,2009-02-19,cdu,33,2009-09-27,220
2009,3639,emnid,2007-05-22,gru,11,2009-09-27,859
2009,3643,emnid,2006-10-04,gru,10,2009-09-27,1089
2009,3655,emnid,2008-01-16,gru,10,2009-09-27,620
2009,3657,emnid,2007-07-18,gru,9,2009-09-27,802
2009,3663,emnid,2006-09-27,gru,10,2009-09-27,1096
2009,3663,emnid,2007-10-30,gru,9,2009-09-27,698
2009,2506,forsa,2009-09-16,spd,22,2009-09-27,11
2009,2504,forsa,2009-09-09,spd,21,2009-09-27,18
2009,2502,forsa,2009-09-02,spd,22,2009-09-27,25
2009,2504,forsa,2009-08-26,spd,22,2009-09-27,32
2009,2506,forsa,2009-08-19,spd,22,2009-09-27,39
2009,2501,forsa,2009-08-12,spd,21,2009-09-27,46
2009,2502,forsa,2009-08-05,spd,20,2009-09-27,53
2009,2502,forsa,2009-07-29,spd,23,2009-09-27,60
2009,4142,emnid,2007-08-01,spd,27,2009-09-27,788
2009,2504,forsa,2009-07-08,spd,21,2009-09-27,81
2009,2500,forsa,2009-07-01,spd,21,2009-09-27,88
2009,2503,forsa,2009-06-24,spd,22,2009-09-27,95
2009,2501,forsa,2009-06-17,spd,21,2009-09-27,102
2009,2008,forsa,2009-06-09,spd,24,2009-09-27,110
2009,2502,forsa,2009-06-03,spd,24,2009-09-27,116
2009,2001,forsa,2009-05-27,spd,24,2009-09-27,123
2009,2502,forsa,2009-05-19,spd,24,2009-09-27,131
2009,2501,forsa,2009-05-13,spd,26,2009-09-27,137
2009,2001,forsa,2009-05-06,spd,25,2009-09-27,144
2009,2501,forsa,2009-04-29,spd,25,2009-09-27,151
2009,2001,forsa,2009-04-22,spd,23,2009-09-27,158
2009,4400,emnid,2005-11-29,spd,32,2009-09-27,1398
2009,4529,emnid,2008-04-15,spd,26,2009-09-27,530
2009,4557,emnid,2008-05-21,spd,25,2009-09-27,494
2009,4567,emnid,2006-06-14,spd,30,2009-09-27,1201
2009,4574,emnid,2008-06-03,spd,25,2009-09-27,481
2009,4583,emnid,2006-12-13,spd,30,2009-09-27,1019
2009,4585,emnid,2006-08-23,spd,29,2009-09-27,1131
2009,4585,emnid,2008-09-11,spd,26,2009-09-27,381
2009,4587,emnid,2007-08-28,spd,29,2009-09-27,761
2009,4589,emnid,2007-10-16,spd,27,2009-09-27,712
2009,4590,emnid,2006-10-25,spd,30,2009-09-27,1068
2009,4592,emnid,2007-02-14,spd,30,2009-09-27,956
2009,4595,emnid,2006-04-12,spd,30,2009-09-27,1264
2009,4597,emnid,2008-08-27,spd,24,2009-09-27,396
2009,1000,infratest_dimap,2007-01-12,lin,8,2009-09-27,989
2009,1000,infratest_dimap,2007-02-08,lin,8,2009-09-27,962
2009,1000,infratest_dimap,2007-03-08,lin,8,2009-09-27,934
2009,1000,infratest_dimap,2007-04-19,lin,8,2009-09-27,892
2009,1000,infratest_dimap,2007-05-11,lin,8,2009-09-27,870
2009,1000,infratest_dimap,2007-05-16,lin,9,2009-09-27,865
2009,1000,infratest_dimap,2007-06-14,lin,9,2009-09-27,836
2009,1000,infratest_dimap,2007-06-24,lin,10,2009-09-27,826
2009,2502,forsa,2008-07-09,fdp,13,2009-09-27,445
2009,2502,forsa,2008-07-16,fdp,13,2009-09-27,438
2009,2502,forsa,2008-07-30,fdp,12,2009-09-27,424
2009,2502,forsa,2008-09-03,fdp,13,2009-09-27,389
2009,2502,forsa,2008-12-16,fdp,13,2009-09-27,285
2009,2502,forsa,2009-01-14,fdp,13,2009-09-27,256
2009,2502,forsa,2009-02-18,fdp,18,2009-09-27,221
2009,2502,forsa,2009-05-19,fdp,14,2009-09-27,131
2009,2502,forsa,2009-06-03,fdp,15,2009-09-27,116
2009,2502,forsa,2009-07-29,fdp,13,2009-09-27,60
2009,2502,forsa,2009-08-05,fdp,14,2009-09-27,53
2009,2502,forsa,2009-09-02,fdp,14,2009-09-27,25
2009,2503,forsa,2006-08-09,fdp,13,2009-09-27,1145
2009,2503,forsa,2006-10-25,fdp,14,2009-09-27,1068
2009,2503,forsa,2006-11-15,fdp,15,2009-09-27,1047
2009,2503,forsa,2007-01-24,fdp,14,2009-09-27,977
2009,2503,forsa,2007-04-30,fdp,11,2009-09-27,881
2009,2503,forsa,2007-05-30,fdp,10,2009-09-27,851
2009,2503,forsa,2007-07-04,fdp,10,2009-09-27,816
2009,2503,forsa,2007-10-29,fdp,9,2009-09-27,699
2009,2503,forsa,2007-11-14,fdp,10,2009-09-27,683
2009,2503,forsa,2007-12-19,fdp,10,2009-09-27,648
2009,2503,forsa,2008-04-09,fdp,11,2009-09-27,536
2009,2503,forsa,2008-04-29,fdp,10,2009-09-27,516
2009,2503,forsa,2008-09-24,fdp,11,2009-09-27,368
2009,2503,forsa,2008-10-29,fdp,13,2009-09-27,333
2009,2503,forsa,2008-12-22,fdp,12,2009-09-27,279
2009,2503,forsa,2009-01-28,fdp,16,2009-09-27,242
2009,2503,forsa,2009-03-04,fdp,17,2009-09-27,207
2009,2503,forsa,2009-06-24,fdp,15,2009-09-27,95
2009,2503,forsa,2009-09-23,fdp,13,2009-09-27,4
2009,2504,forsa,2006-04-05,fdp,10,2009-09-27,1271
2009,2504,forsa,2006-11-29,fdp,12,2009-09-27,1033
2009,2504,forsa,2007-02-21,fdp,12,2009-09-27,949
2009,1004,gms,2009-04-08,spd,26,2009-09-27,172
2009,1002,forsa,2008-09-09,lin,14,2009-09-27,383
2009,1002,gms,2005-11-14,lin,8,2009-09-27,1413
2009,1002,gms,2008-11-20,lin,13,2009-09-27,311
2009,1002,gms,2009-05-14,lin,9,2009-09-27,136
2009,1002,gms,2009-09-18,lin,11,2009-09-27,9
2009,1003,forsa,2009-01-07,lin,11,2009-09-27,263
2009,1003,gms,2006-06-21,lin,9,2009-09-27,1194
2009,1003,gms,2008-07-24,lin,11,2009-09-27,430
